Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	CDK5RAP2
Ameboidal-Type Cell Migration (GO:0001667)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	GPC3
Regulation of Necroptotic Process (GO:0060544)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	CYLD
Bicarbonate Transport (GO:0015701)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	SLC4A7
Cilium Movement Involved in Cell Motility (GO:0060294)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	DYNC2H1
Sphingosine Metabolic Process (GO:0006670)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	SPTLC2
Striated Muscle Cell Differentiation (GO:0051146)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	SDC1
Transport Along Microtubule (GO:0010970)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	COPG2
Lysosomal Lumen Acidification (GO:0007042)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	ATP6V1A
Mesoderm Formation (GO:0001707)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	ITGB1
Negative Regulation of RNA Splicing (GO:0033119)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	SAP18
Nucleosome Disassembly (GO:0006337)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	SET
Oligodendrocyte Differentiation (GO:0048709)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	EIF2B4
Phosphatidylserine Metabolic Process (GO:0006658)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	LPCAT4
Positive Regulation of Protein Targeting to Membrane (GO:0090314)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	MTCL1
Positive Regulation of Translational Initiation (GO:0045948)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	MTOR
Regulation of Cardiac Conduction (GO:1903779)	1/20	0.2488665952413865	0.476052787707143	0	0	3.663195090198996	5.094911988492453	ATP2B1
Cholesterol Metabolic Process (GO:0008203)	2/68	0.25145967429611554	0.4804235689064267	0	0	2.111540941328175	2.914924504224156	SQLE;DHCR24
Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	3/123	0.2544140796237738	0.4841704151357492	0	0	1.7434163701067615	2.386374562457882	MED23;MED24;POLR2D
Protein-Containing Complex Organization (GO:0043933)	3/123	0.2544140796237738	0.4841704151357492	0	0	1.7434163701067615	2.386374562457882	ZW10;FANCA;KNTC1
Skin Development (GO:0043588)	2/69	0.25672768896848347	0.4841704151357492	0	0	2.079919551180269	2.828148420787271	DHCR24;ATP7A
Positive Regulation of Intracellular Protein Transport (GO:0090316)	2/69	0.25672768896848347	0.4841704151357492	0	0	2.079919551180269	2.828148420787271	XPO4;ZPR1
Regulation of Mitotic Cell Cycle (GO:0007346)	3/124	0.25823032651898026	0.4841704151357492	0	0	1.728919737654775	2.3407902313807987	CUL9;CYLD;CUL7
Regulation of Dendritic Spine Development (GO:0060998)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	FMR1
DNA Repair-Dependent Chromatin Remodeling (GO:0140861)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	PARP2
N-glycan Processing (GO:0006491)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	MAN1A1
Response to Gamma Radiation (GO:0010332)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	WRN
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	THADA
Growth Hormone Receptor Signaling Pathway (GO:0060396)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	PTPN1
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage by P53 Class Mediator (GO:0042771)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	URI1
Lymphocyte Chemotaxis (GO:0048247)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	SLC12A2
Negative Regulation of Amide Metabolic Process (GO:0034249)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	RTN3
Negative Regulation of Cation Channel Activity (GO:2001258)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	FMR1
Neuromuscular Synaptic Transmission (GO:0007274)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	CHRNA5
Outer Dynein Arm Assembly (GO:0036158)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	DNAAF5
Peripheral Nervous System Development (GO:0007422)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	GPC1
Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/21	0.259543350651136	0.4841704151357492	0	0	3.4798586572438164	4.693743097002948	JUN
Regulation of Intracellular Signal Transduction (GO:1902531)	6/302	0.2596321148514986	0.4841704151357492	0	0	1.4160023332685203	1.909464409824846	CYLD;RPL11;ATM;URB2;ARHGEF7;MTOR
Fatty Acid Biosynthetic Process (GO:0006633)	2/70	0.2619975421833334	0.4868345271320819	0	0	2.0492282019190653	2.7447775583954503	ABCD3;GPX4
Lysosomal Transport (GO:0007041)	2/70	0.2619975421833334	0.4868345271320819	0	0	2.0492282019190653	2.7447775583954503	SCARB2;ANKRD44
Peptidyl-Serine Phosphorylation (GO:0018105)	2/70	0.2619975421833334	0.4868345271320819	0	0	2.0492282019190653	2.7447775583954503	SMG1;ATM
Positive Regulation of Catabolic Process (GO:0009896)	4/183	0.2626415511825171	0.48745021225421925	0	0	1.559217877094972	2.084619884487833	MOV10;PTPN1;GPC3;MTOR
tRNA Modification (GO:0006400)	2/71	0.2672681235658309	0.4912921474309764	0	0	2.0194264569842737	2.6646390993447375	WDR6;THADA
Regulation of Actin Filament Polymerization (GO:0030833)	2/71	0.2672681235658309	0.4912921474309764	0	0	2.0194264569842737	2.6646390993447375	HAX1;ARHGEF7
Regulation of Mitotic Spindle Assembly (GO:1901673)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	EML3
Regulation of Steroid Metabolic Process (GO:0019218)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	STUB1
Diacylglycerol Metabolic Process (GO:0046339)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	PNPLA2
Early Endosome to Late Endosome Transport (GO:0045022)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	RAB5A
Focal Adhesion Assembly (GO:0048041)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	ARHGEF7
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	GPC1
Modulation by Host of Viral Process (GO:0044788)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	RAB5A
Negative Regulation of Cell Communication (GO:0010648)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	PTPN1
Negative Regulation of Microtubule Depolymerization (GO:0007026)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	KATNB1
Nitric Oxide Metabolic Process (GO:0046209)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	MTARC1
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	NAP1L1
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	TCP1
Post-Transcriptional Gene Silencing (GO:0016441)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	MOV10
protein-DNA Complex Disassembly (GO:0032986)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	SET
Regulation of Anoikis (GO:2000209)	1/22	0.2700688712946419	0.4912921474309764	0	0	3.313982836951035	4.3382629310744205	ITGB1
Telomere Maintenance (GO:0000723)	2/72	0.2725383536431066	0.4946301435734612	0	0	1.9904761904761905	2.58757113181857	WRN;ATM
Monoatomic Anion Transmembrane Transport (GO:0098656)	2/72	0.2725383536431066	0.4946301435734612	0	0	1.9904761904761905	2.58757113181857	SLC5A6;SLC12A2
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288)	2/73	0.2778071831707687	0.4973995562251702	0	0	1.9623414244331236	2.5134218255882965	PTPN1;GPC1
Positive Regulation of Cell Motility (GO:2000147)	5/249	0.28011830481287087	0.4973995562251702	0	0	1.430166284740584	1.8199484489626738	ITGB1;SPAG9;MYO1E;ATM;IGF1R
Regulation of Mitochondrial Translation (GO:0070129)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	FASTKD3
Regulation of Regulatory T Cell Differentiation (GO:0045589)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	FANCA
Regulatory ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	MOV10
Retinol Metabolic Process (GO:0042572)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	RETSAT
Sodium Ion Import Across Plasma Membrane (GO:0098719)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	SLC12A2
Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	SLC12A2
Glial Cell Development (GO:0021782)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	EIF2B4
Zinc Ion Transmembrane Transport (GO:0071577)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	SLC39A11
Hepaticobiliary System Development (GO:0061008)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	CEBPG
Negative Regulation of Smoothened Signaling Pathway (GO:0045879)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	GPC3
Nucleotide-Sugar Biosynthetic Process (GO:0009226)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	GMPPB
Placenta Development (GO:0001890)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	CUL7
poly(A)+ mRNA Export From Nucleus (GO:0016973)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	PABPN1
Positive Regulation of Dendritic Spine Development (GO:0060999)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	FMR1
Positive Regulation of Viral Life Cycle (GO:1903902)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	FMR1
Protein K63-linked Deubiquitination (GO:0070536)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	CYLD
Protein Targeting to ER (GO:0045047)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	MAN1A1
Regulation of ERAD Pathway (GO:1904292)	1/23	0.28044529180367195	0.4973995562251702	0	0	3.1631866366848698	4.021601506662054	STUB1
Regulation of DNA Repair (GO:0006282)	3/130	0.2812730643868436	0.49811053934322663	0	0	1.6467341048561102	2.088765824329739	CEBPG;PPP4R3A;PPP4R3B
Macromolecule Biosynthetic Process (GO:0009059)	4/189	0.2814851732914578	0.49811053934322663	0	0	1.5081853281853281	1.9118895947618653	MRPL42;RPL11;MRPL12;MRPL35
Peptidyl-Serine Modification (GO:0018209)	2/75	0.2883365917289253	0.5012852695869983	0	0	1.9083843388710775	2.3733178321625767	SMG1;ATM
Positive Regulation of Protein Localization to Nucleus (GO:1900182)	2/75	0.2883365917289253	0.5012852695869983	0	0	1.9083843388710775	2.3733178321625767	TCP1;ZPR1
Positive Regulation of Secretion by Cell (GO:1903532)	2/75	0.2883365917289253	0.5012852695869983	0	0	1.9083843388710775	2.3733178321625767	SLC12A2;RAB5A
ATP Biosynthetic Process (GO:0006754)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	ATP5F1C
DNA Methylation-Dependent Constitutive Heterochromatin Formation (GO:0006346)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	EHMT2
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	SAFB2
Aminoglycan Biosynthetic Process (GO:0006023)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	B4GAT1
Cellular Response to Acetylcholine (GO:1905145)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	CHRNA5
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	URI1
Response to dsRNA (GO:0043331)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	SLC3A2
Secondary Alcohol Biosynthetic Process (GO:1902653)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	DHCR24
Endothelial Cell Development (GO:0001885)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	COL18A1
Vesicle Transport Along Microtubule (GO:0047496)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	KIF1C
Male Gamete Generation (GO:0048232)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	TDRKH
Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	FASTKD3
Myotube Differentiation (GO:0014902)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	ITGB1
Negative Regulation of DNA Binding (GO:0043392)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	JUN
Positive Regulation of JUN Kinase Activity (GO:0043507)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	PTPN1
Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	TSC22D1
Positive Regulation of Receptor Internalization (GO:0002092)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	FMR1
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	TSC22D1
Potassium Ion Homeostasis (GO:0055075)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	SLC12A2
Protein Targeting to Lysosome (GO:0006622)	1/24	0.2906747169381953	0.5012852695869983	0	0	3.025503149485328	3.7381617724875533	SCARB2
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	2/76	0.29359521817363726	0.5014798147947749	0	0	1.8824995207973931	2.3071034420728114	ITGB1;JUN
Lymphocyte Differentiation (GO:0030098)	2/76	0.29359521817363726	0.5014798147947749	0	0	1.8824995207973931	2.3071034420728114	ITGB1;CEBPG
Positive Regulation of Protein Localization to Membrane (GO:1905477)	2/76	0.29359521817363726	0.5014798147947749	0	0	1.8824995207973931	2.3071034420728114	ITGB1;MTCL1
Regulation of Cell Cycle (GO:0051726)	6/318	0.2984431023032626	0.5014798147947749	0	0	1.3422800221361373	1.6230527563252377	ANKRD17;CYLD;JUN;MADD;ATM;ZPR1
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222)	2/77	0.2988485378620854	0.5014798147947749	0	0	1.8573049645390072	2.243287103656892	CYLD;UACA
Cellular Response to Hypoxia (GO:0071456)	2/77	0.2988485378620854	0.5014798147947749	0	0	1.8573049645390072	2.243287103656892	HYOU1;MTOR
Nucleosome Organization (GO:0034728)	2/77	0.2988485378620854	0.5014798147947749	0	0	1.8573049645390072	2.243287103656892	SET;NAP1L1
Negative Regulation of Programmed Cell Death (GO:0043069)	7/382	0.3005791051797383	0.5014798147947749	0	0	1.3033646209386283	1.5667020322667227	DNAJC3;HAX1;TSC22D1;GPX4;BNIP1;MTOR;IGF1R
Regulation of Protein Export From Nucleus (GO:0046825)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	XPO4
Bile Acid and Bile Salt Transport (GO:0015721)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	ABCD3
Bile Acid Biosynthetic Process (GO:0006699)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	ABCD3
Regulation of Protein Targeting to Membrane (GO:0090313)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	MTCL1
Regulation of Protein Transport (GO:0051223)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	PTPN1
Carboxylic Acid Catabolic Process (GO:0046395)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	ECHS1
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	JUN
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	ITGB1
Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	ITGB1
Response to Hexose (GO:0009746)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	EIF2B4
Cholesterol Biosynthetic Process (GO:0006695)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	DHCR24
Sodium Ion Homeostasis (GO:0055078)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	SLC12A2
Steroid Biosynthetic Process (GO:0006694)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	SQLE
Sulfur Compound Catabolic Process (GO:0044273)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	GPC1
Sulfur Compound Transport (GO:0072348)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	SLC5A6
Zinc Ion Transport (GO:0006829)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	SLC39A11
Glycosaminoglycan Biosynthetic Process (GO:0006024)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	B3GALT6
Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	GPX4
Negative Regulation of Protein Depolymerization (GO:1901880)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	KATNB1
Non-Canonical NF-kappaB Signal Transduction (GO:0038061)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	TAB3
Nucleic Acid Metabolic Process (GO:0090304)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	WRN
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	TCP1
Regulation of Cell Junction Assembly (GO:1901888)	1/25	0.3007592218300927	0.5014798147947749	0	0	2.8992932862190814	3.4833421813566026	MYO1E
Regulation of Protein Binding (GO:0043393)	2/78	0.30409564366643915	0.5054212243880369	0	0	1.8327734229189996	2.1817573265370416	RPL11;SYMPK
Cell Chemotaxis (GO:0060326)	2/78	0.30409564366643915	0.5054212243880369	0	0	1.8327734229189996	2.1817573265370416	DOCK4;ELMO2
Cellular Response to Decreased Oxygen Levels (GO:0036294)	2/78	0.30409564366643915	0.5054212243880369	0	0	1.8327734229189996	2.1817573265370416	HYOU1;MTOR
Lipid Metabolic Process (GO:0006629)	5/259	0.30761889032848905	0.5066763900736142	0	0	1.3731549685321593	1.6188036471151293	GPX4;LPCAT4;DHCR24;AGPAT2;SLC27A4
Sphingolipid Metabolic Process (GO:0006665)	2/79	0.30933565528760815	0.5066763900736142	0	0	1.808879064198213	2.1224090489891307	SMPD2;SPTLC2
Regulation of Cytoplasmic Translation (GO:2000765)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	FMR1
Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902235)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	PTPN1
Regulation of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	PTPN1
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	MTCL1
Transposable Element Silencing (GO:0010526)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	MOV10
Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	RAB5A
Microtubule Polymerization or Depolymerization (GO:0031109)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	KATNB1
Negative Regulation of Fatty Acid Metabolic Process (GO:0045922)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	DCAF5
Negative Regulation of Lipid Biosynthetic Process (GO:0051055)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	DCAF5
Negative Regulation of Macroautophagy (GO:0016242)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	MTOR
Negative Regulation of Protein Localization to Nucleus (GO:1900181)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	MTOR
Peroxisome Organization (GO:0007031)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	ABCD3
Positive Regulation of Filopodium Assembly (GO:0051491)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	FMR1
Protein Depolymerization (GO:0051261)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	KATNB1
Proteoglycan Metabolic Process (GO:0006029)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	B3GALT6
Regulation of Cell Size (GO:0008361)	1/26	0.3107008524120431	0.5066763900736142	0	0	2.7831802120141345	3.253328147437778	MTOR
Signal Transduction in Response to DNA Damage (GO:0042770)	2/80	0.3145677184228961	0.507786620493927	0	0	1.7855973813420623	2.0651431955585937	FBXO6;ATM
Axonogenesis (GO:0007409)	4/200	0.3165136312859664	0.507786620493927	0	0	1.4227405247813412	1.6367050061567536	CYFIP2;APLP2;NRXN3;ARHGEF7
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	2/81	0.31979100426865376	0.507786620493927	0	0	1.7629051081784721	2.009866268300517	SET;ZPR1
Positive Regulation of Organelle Organization (GO:0010638)	2/81	0.31979100426865376	0.507786620493927	0	0	1.7629051081784721	2.009866268300517	ATL3;TOM1
Intracellular Calcium Ion Homeostasis (GO:0006874)	3/140	0.32002053379638695	0.507786620493927	0	0	1.525755253656129	1.738399942074994	ATP13A1;STC2;ATP2B1
Protein Autophosphorylation (GO:0046777)	3/140	0.32002053379638695	0.507786620493927	0	0	1.525755253656129	1.738399942074994	SMG1;ATM;IGF1R
DNA Synthesis Involved in DNA Repair (GO:0000731)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	WRN
Regulation of Kinase Activity (GO:0043549)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	FIRRM
Regulation of Lysosomal Lumen pH (GO:0035751)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	ATP6V1A
Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	VANGL2
Alpha-Amino Acid Metabolic Process (GO:1901605)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	MMUT
Amide Transport (GO:0042886)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	SLC5A6
Regulation of Myelination (GO:0031641)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	ZPR1
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	TMF1
Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	ABCD1
Respiratory Chain Complex IV Assembly (GO:0008535)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	FASTKD3
Cilium-Dependent Cell Motility (GO:0060285)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	DYNC2H1
Striated Muscle Cell Development (GO:0055002)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	SDC1
Wound Healing, Spreading of Cells (GO:0044319)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	ITGB1
Glycerophospholipid Catabolic Process (GO:0046475)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	SMPD4
mRNA 3'-End Processing (GO:0031124)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	CSTF2
Maturation of SSU-rRNA Frm Tricistronic rRNA Trnscpt (GO:0000462)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	NOP9
miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	MOV10
