Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Mesenchymal Cell Proliferation (GO:0010464)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	TBX1
Catecholamine Biosynthetic Process (GO:0042423)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	MOXD1
Regulation of Synapse Maturation (GO:0090128)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	YWHAZ
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	PIK3C2A
Regulation of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	DSG2
Positive Regulation of Extracellular Matrix Assembly (GO:1901203)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	CLASP2
Endosomal Lumen Acidification (GO:0048388)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	ATP6V1A
Positive Regulation of Integrin-Mediated Signaling Pathway (GO:2001046)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	LAMC1
Positive Regulation of mRNA Metabolic Process (GO:1903313)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	ZC3HAV1
Ganglion Development (GO:0061548)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	TUBB3
Positive Regulation of Neuron Migration (GO:2001224)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	RAPGEF2
Hematopoietic Stem Cell Proliferation (GO:0071425)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	MECOM
Protein Localization to Kinetochore (GO:0034501)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	MTBP
Purine Ribonucleoside Monophosphate Biosynthetic Process (GO:0009168)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	PFAS
Regulation of Adipose Tissue Development (GO:1904177)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	SORL1
Regulation of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/11	0.09619202467720508	0.3165201258931497	0	0	10.882967032967032	25.481475089201393	NRG1
Positive Regulation of Cell Migration (GO:0030335)	6/344	0.09679533101034682	0.31761810565512133	0	0	1.9535653394845052	4.561880838233263	FYCO1;RDX;RAPGEF2;FBLN1;PKN1;CLASP2
Negative Regulation of Cytokine Production (GO:0001818)	4/191	0.09861298809480627	0.31889075847820375	0	0	2.345771218594091	5.434101713934272	CHID1;FBLN1;TRIM27;EZR
ERBB Signaling Pathway (GO:0038127)	2/58	0.09875652407210435	0.31889075847820375	0	0	3.899171270718232	9.026962872891978	NRG1;PIK3C2A
Regulation of Mitotic Nuclear Division (GO:0007088)	2/58	0.09875652407210435	0.31889075847820375	0	0	3.899171270718232	9.026962872891978	CDCA2;AURKA
Negative Regulation of Defense Response (GO:0031348)	3/121	0.09963798859451332	0.31889075847820375	0	0	2.7823446327683614	6.416675955642472	OTULIN;LONP1;YWHAZ
Regulation of Embryonic Development (GO:0045995)	2/59	0.10163074939400313	0.31889075847820375	0	0	3.830570902394107	8.758252315418698	SGF29;CLASP2
mRNA Transport (GO:0051028)	2/59	0.10163074939400313	0.31889075847820375	0	0	3.830570902394107	8.758252315418698	GLE1;NUP88
Negative Regulation of Locomotion (GO:0040013)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	FBLN1
Negative Regulation of Microtubule Polymerization (GO:0031115)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	TUBB4A
Negative Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900025)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	FBLN1
Regulation of Myoblast Fusion (GO:1901739)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	PLEKHO1
Negative Regulation of Transcription by Competitive Promoter Binding (GO:0010944)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	CREB1
p38MAPK Cascade (GO:0038066)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	MAP3K6
Regulation of Transforming Growth Factor Beta Production (GO:0071634)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	FBLN1
Cellular Response to Dopamine (GO:1903351)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	ARRB2
Respiratory Chain Complex III Assembly (GO:0017062)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	TTC19
Retina Homeostasis (GO:0001895)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	POC1B
Signal Release (GO:0023061)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	ABCC4
Positive Regulation of Insulin Receptor Signaling Pathway (GO:0046628)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	SORL1
Presynapse Organization (GO:0099172)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	CLASP2
Protein Hydroxylation (GO:0018126)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	PLOD2
Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	TIMM9
Purine Ribonucleoside Monophosphate Metabolic Process (GO:0009167)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	PFAS
Mitochondrial Genome Maintenance (GO:0000002)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	LONP1
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	TTC19
Regulation of T Cell Mediated Immune Response to Tumor Cell (GO:0002840)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	FBXO38
Negative Regulation of Amyloid Fibril Formation (GO:1905907)	1/12	0.10446640471047598	0.31889075847820375	0	0	9.893106893106893	22.347437709888414	PFDN5
Response to Retinoic Acid (GO:0032526)	2/60	0.10452799191434062	0.31889075847820375	0	0	3.764336064012193	8.501001557172739	TBX1;CREB1
Regulation of Mitotic Cell Cycle (GO:0007346)	3/124	0.10525820646733089	0.31889075847820375	0	0	2.7129476584022036	6.107764429563214	CDCA2;LONP1;AURKA
Intracellular Signaling Cassette (GO:0141124)	6/354	0.10712575520253818	0.31889075847820375	0	0	1.8964543152152737	4.236208339522665	CREB1;MINK1;RAPGEF2;PKN1;PIK3C2A;REPS1
Autophagy of Mitochondrion (GO:0000422)	2/61	0.10744759565225807	0.31889075847820375	0	0	3.700346474388988	8.254555418982827	GABARAPL2;GABARAP
mRNA Export From Nucleus (GO:0006406)	2/61	0.10744759565225807	0.31889075847820375	0	0	3.700346474388988	8.254555418982827	GLE1;NUP88
Regulation of Protein-Containing Complex Assembly (GO:0043254)	3/126	0.10907310681599536	0.31889075847820375	0	0	2.6685636856368564	5.912835073206838	FARP2;NRG1;SORL1
Regulation of Cell Motility (GO:2000145)	3/126	0.10907310681599536	0.31889075847820375	0	0	2.6685636856368564	5.912835073206838	MINK1;FBLN1;PKN1
Negative Regulation of MAPK Cascade (GO:0043409)	3/127	0.11100052038805458	0.31889075847820375	0	0	2.6469086021505377	5.818488458390575	MECOM;FBLN1;EZR
Cellular Component Assembly (GO:0022607)	5/277	0.11116011441774742	0.31889075847820375	0	0	2.0184443159286185	4.434085461174606	VPS13B;LAMC1;EZR;YWHAZ;MYO9A
Transcription by RNA Polymerase II (GO:0006366)	4/200	0.11171953049980096	0.31889075847820375	0	0	2.2370311252992816	4.903043706546382	CREB1;NFIX;MBD1;ARRB2
ERBB2 Signaling Pathway (GO:0038128)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	NRG1
Regulation of Gastrulation (GO:0010470)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	CLASP2
Regulation of Homotypic Cell-Cell Adhesion (GO:0034110)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	RDX
Activation of Protein Kinase B Activity (GO:0032148)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	NRG1
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	RAPGEF2
Adipose Tissue Development (GO:0060612)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	VPS13B
Negative Regulation of Secretion (GO:0051048)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	NRG1
Regulation of Neuron Projection Arborization (GO:0150011)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	MYO9A
Cardiocyte Differentiation (GO:0035051)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	NRG1
Regulation of Vasculogenesis (GO:2001212)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	RAPGEF2
Response to Nerve Growth Factor (GO:1990089)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	RAPGEF2
Cochlea Morphogenesis (GO:0090103)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	TBX1
Cranial Nerve Development (GO:0021545)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	SALL1
Positive Regulation of Brown Fat Cell Differentiation (GO:0090336)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	LONP1
Positive Regulation of Cellular Response to Insulin Stimulus (GO:1900078)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	SORL1
Positive Regulation of Chromosome Separation (GO:1905820)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	NCAPG2
Synaptic Vesicle Membrane Organization (GO:0048499)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	SNAP47
Positive Regulation of Protein Polyubiquitination (GO:1902916)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	GABARAP
Modified Amino Acid Biosynthetic Process (GO:0042398)	1/13	0.11266544322759792	0.31889075847820375	0	0	9.068223443223443	19.798947243352494	PLOD2
Golgi Organization (GO:0007030)	3/128	0.11294103573619038	0.31889075847820375	0	0	2.6256	5.726143219413142	VPS13B;YWHAZ;CLASP2
Negative Regulation of Metabolic Process (GO:0009892)	2/63	0.11335131247144502	0.31889075847820375	0	0	3.5786613531383025	7.7916881102268665	TLE3;ZNF423
Positive Regulation of Protein Metabolic Process (GO:0051247)	4/202	0.11473298262889603	0.31889075847820375	0	0	2.214209130410248	4.79408989585558	RDX;IDE;EZR;SORL1
Positive Regulation of MAPK Cascade (GO:0043410)	6/362	0.11578587589400732	0.31889075847820375	0	0	1.853075604646734	3.995254521203568	TBX1;SH3RF3;MINK1;RAPGEF2;NRG1;ARRB2
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	2/64	0.11633416287053167	0.31889075847820375	0	0	3.5207627873819285	7.574176547763059	CCNA2;ZNF324
Endocytic Recycling (GO:0032456)	2/64	0.11633416287053167	0.31889075847820375	0	0	3.5207627873819285	7.574176547763059	RAB12;VPS13B
Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)	2/64	0.11633416287053167	0.31889075847820375	0	0	3.5207627873819285	7.574176547763059	RRM2B;RDX
Regulation of Endocytic Recycling (GO:2001135)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	SORL1
Negative Regulation of Focal Adhesion Assembly (GO:0051895)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	CLASP2
Regulation of Establishment of Protein Localization (GO:0070201)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	CEP295
Regulation of Extracellular Matrix Disassembly (GO:0010715)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	CLASP2
Regulation of Integrin Activation (GO:0033623)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	FARP2
Negative Regulation of Viral Transcription (GO:0032897)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	TRIM27
Blood Coagulation, Fibrin Clot Formation (GO:0072378)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	FBLN1
Regulation of Trophoblast Cell Migration (GO:1901163)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	FBN2
Retinoic Acid Receptor Signaling Pathway (GO:0048384)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	TBX1
Smooth Muscle Contraction (GO:0006939)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	PIK3C2A
Embryonic Cranial Skeleton Morphogenesis (GO:0048701)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	TBX1
Spliceosomal tri-snRNP Complex Assembly (GO:0000244)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	USP4
Endoderm Development (GO:0007492)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	LAMC1
Establishment of Protein Localization to Chromosome (GO:0070199)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	SGF29
Thymus Development (GO:0048538)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	TBX1
Establishment of Spindle Localization (GO:0051293)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	CLASP2
Glycolipid Catabolic Process (GO:0019377)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	GLB1
Positive Regulation of Protein-Containing Complex Disassembly (GO:0043243)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	FYCO1
Icosanoid Transport (GO:0071715)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	ABCC4
Protein Activation Cascade (GO:0072376)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	FBLN1
Regulation of AMPA Receptor Activity (GO:2000311)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	MINK1
Regulation of Actin Filament Organization (GO:0110053)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	RDX
Regulation of Aerobic Respiration (GO:1903715)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	IDE
Regulation of Cell Projection Organization (GO:0031344)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	MYO9A
Negative Regulation of Cell-Substrate Junction Organization (GO:0150118)	1/14	0.12078982243597657	0.31889075847820375	0	0	8.370245139475909	17.69221434111893	CLASP2
Regulation of Neurogenesis (GO:0050767)	2/66	0.12235876301540585	0.31889075847820375	0	0	3.41039364640884	7.164547705295901	SERPINF1;SORL1
Negative Regulation of Viral Process (GO:0048525)	2/66	0.12235876301540585	0.31889075847820375	0	0	3.41039364640884	7.164547705295901	TRIM27;ZC3HAV1
Cell Cycle G1/S Phase Transition (GO:0044843)	2/66	0.12235876301540585	0.31889075847820375	0	0	3.41039364640884	7.164547705295901	CCNA2;ZNF324
Regulation of Type I Interferon Production (GO:0032479)	2/66	0.12235876301540585	0.31889075847820375	0	0	3.41039364640884	7.164547705295901	TRIM27;ZC3HAV1
Regulation of Viral Genome Replication (GO:0045069)	2/66	0.12235876301540585	0.31889075847820375	0	0	3.41039364640884	7.164547705295901	RAD23A;ZC3HAV1
Protein-Containing Complex Disassembly (GO:0032984)	2/66	0.12235876301540585	0.31889075847820375	0	0	3.41039364640884	7.164547705295901	GABARAPL2;GABARAP
Protein Ubiquitination (GO:0016567)	6/369	0.12364511340663276	0.3215318843112878	0	0	1.8166876780127936	3.797494567245903	SH3RF3;OTULIN;MIB2;RBCK1;ARRB2;FBXO10
Regulation of GTPase Activity (GO:0043087)	3/134	0.12485049767114548	0.3231179132518435	0	0	2.504580152671756	5.211125331238672	RDX;RAPGEF2;REPS1
RNA Export From Nucleus (GO:0006405)	2/67	0.12539930721553624	0.3231179132518435	0	0	3.3577560560985975	6.971548315922386	GLE1;NUP88
Ras Protein Signal Transduction (GO:0007265)	2/68	0.12845789260168228	0.3231179132518435	0	0	3.306713544282605	6.785885798364203	CCNA2;RAPGEF2
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	TRIM27
Negative Regulation of Epithelial Cell Differentiation (GO:0030857)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	DSG2
Regulation of Establishment of Cell Polarity (GO:2000114)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	FYCO1
Negative Regulation of mRNA Splicing, via Spliceosome (GO:0048025)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	SRSF6
Amyloid-Beta Metabolic Process (GO:0050435)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	IDE
Aorta Development (GO:0035904)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	TBX1
Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	OTULIN
Odontogenesis of Dentin-Containing Tooth (GO:0042475)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	TBX1
Regulation of Response to Endoplasmic Reticulum Stress (GO:1905897)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	MANF
Central Nervous System Neuron Development (GO:0021954)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	RAPGEF2
Clathrin Coat Assembly (GO:0048268)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	PIK3C2A
Stem Cell Development (GO:0048864)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	NRG1
Positive Regulation of Regulated Secretory Pathway (GO:1903307)	1/15	0.12884021841726567	0.3231179132518435	0	0	7.771978021978022	15.926199482002438	RAB3D
Protein Targeting (GO:0006605)	3/136	0.12891801292730598	0.3231179132518435	0	0	2.466666666666667	5.053160633928867	TIMM9;SORL1;GABARAP
Autophagosome Organization (GO:1905037)	2/69	0.1315339394115367	0.32897448116091343	0	0	3.257194689535747	6.607188048823703	GABARAPL2;GABARAP
Regulation of Cytoskeleton Organization (GO:0051493)	3/139	0.13510652119719088	0.33094616163785573	0	0	2.411887254901961	4.827854858106857	PKN1;EZR;CLASP2
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	5/296	0.13599931737017956	0.33094616163785573	0	0	1.8848218077918066	3.760418190503651	RAPGEF2;NRG1;IDE;PKN1;PIK3C2A
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	4/216	0.13679701970088654	0.33094616163785573	0	0	2.066512069147254	4.110823722802425	TLE3;OTULIN;LZTS2;PFDN5
Regulation of Establishment or Maintenance of Cell Polarity (GO:0032878)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	FYCO1
Negative Regulation of mRNA Processing (GO:0050686)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	SRSF6
Negative Regulation of Myoblast Differentiation (GO:0045662)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	SCAF1
Neurotrophin Signaling Pathway (GO:0038179)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	RAPGEF2
Peptide Catabolic Process (GO:0043171)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	IDE
Regulation of Stem Cell Proliferation (GO:0072091)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	FBLN1
Ceramide Catabolic Process (GO:0046514)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	GLB1
Glycosphingolipid Catabolic Process (GO:0046479)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	GLB1
Mesonephric Tubule Development (GO:0072164)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	SALL1
Regulation of Amyloid Fibril Formation (GO:1905906)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	PFDN5
Regulation of Autophagosome Maturation (GO:1901096)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	FYCO1
Negative Regulation of Amyloid-Beta Formation (GO:1902430)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	SORL1
Negative Regulation of Calcium Ion Transport (GO:0051926)	1/16	0.13681730111853627	0.33094616163785573	0	0	7.2534798534798535	14.427960691505726	TRIM27
Negative Regulation of Programmed Cell Death (GO:0043069)	6/382	0.13891586123998237	0.33533377979651485	0	0	1.7527046520014424	3.4596406539133246	CREB1;MECOM;DPP9;LONP1;DSG2;YWHAZ
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	3/141	0.13928849695398582	0.33554570431859976	0	0	2.3766908212560387	4.684951910732608	VPS13B;RAPGEF2;MANF
Autophagosome Assembly (GO:0000045)	2/72	0.14086118495064145	0.3362568112758448	0	0	3.1171270718232043	6.109507894767969	GABARAPL2;GABARAP
Neuropeptide Signaling Pathway (GO:0007218)	2/73	0.1440014579582956	0.3362568112758448	0	0	3.0730682437164423	5.9553968413095255	RAPGEF2;SORL1
Positive Regulation of TOR Signaling (GO:0032008)	2/73	0.1440014579582956	0.3362568112758448	0	0	3.0730682437164423	5.9553968413095255	USP4;LONP1
Spindle Assembly (GO:0051225)	2/73	0.1440014579582956	0.3362568112758448	0	0	3.0730682437164423	5.9553968413095255	CEP192;CLASP2
Embryonic Organ Development (GO:0048568)	2/73	0.1440014579582956	0.3362568112758448	0	0	3.0730682437164423	5.9553968413095255	SALL1;PBX2
Positive Regulation of Protein Transport (GO:0051222)	2/73	0.1440014579582956	0.3362568112758448	0	0	3.0730682437164423	5.9553968413095255	FYCO1;CEP131
Regulation of DNA Replication (GO:0006275)	2/73	0.1440014579582956	0.3362568112758448	0	0	3.0730682437164423	5.9553968413095255	CCNA2;ZBTB38
DNA Biosynthetic Process (GO:0071897)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	RRM2B
Regulation of Secretion (GO:0051046)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	NRG1
Positive Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090050)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	PIK3C2A
Epithelial Cell Migration (GO:0010631)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	PKN1
Filopodium Assembly (GO:0046847)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	EZR
Keratan Sulfate Proteoglycan Metabolic Process (GO:0042339)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	GLB1
Motile Cilium Assembly (GO:0044458)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	ENKD1
Muscle Tissue Morphogenesis (GO:0060415)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	TBX1
Negative Regulation of GTPase Activity (GO:0034260)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	RDX
Regulation of Brown Fat Cell Differentiation (GO:0090335)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	LONP1
Negative Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902992)	1/17	0.1447217345643916	0.3362568112758448	0	0	6.799793956043956	13.143610404592614	SORL1
Regulation of Stress Fiber Assembly (GO:0051492)	2/75	0.1503255621572633	0.33716476579360916	0	0	2.9885718610459397	5.663199993471674	PKN1;CLASP2
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	2/75	0.1503255621572633	0.33716476579360916	0	0	2.9885718610459397	5.663199993471674	LONP1;RAPGEF2
G Protein-Coupled Dopamine Receptor Signaling Pathway (GO:0007212)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	ARRB2
Regulation of Integrin-Mediated Signaling Pathway (GO:2001044)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	LAMC1
Negative Regulation of Nervous System Development (GO:0051961)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	SORL1
Regulation of Microtubule Nucleation (GO:0010968)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	PKN1
Aorta Morphogenesis (GO:0035909)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	TBX1
Neural Crest Cell Differentiation (GO:0014033)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	NRG1
Neuron Maturation (GO:0042551)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	FARP2
Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	PAN3
Branching Involved in Ureteric Bud Morphogenesis (GO:0001658)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	SALL1
Pharyngeal System Development (GO:0060037)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	TBX1
Regulation of Viral Transcription (GO:0046782)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	TRIM27
Positive Regulation of Chromosome Segregation (GO:0051984)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	NCAPG2
Embryonic Digit Morphogenesis (GO:0042733)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	SALL1
Extracellular Matrix Assembly (GO:0085029)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	LTBP4
Ureteric Bud Development (GO:0001657)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	SALL1
Ureteric Bud Morphogenesis (GO:0060675)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	SALL1
